"Customer AWS Account Number","Product Title","Product Id","Product Code","Subscription Start Date","Offer ID","Offer Visibility","Solution Title","Solution ID","Payer Reference ID","Reseller Account Id","Reseller Account Name","Customer Reference ID"
"0696-0640-6413","Informatica Big Data Management (BYOL)","cd43828b-511e-4d5c-a443-a0b03569a334","c5h4rsrjctqqjg1udtyxxekac","2017-05-11","c5h4rsrjctqqjg1udtyxxekac","Public","","","W3E5auU6yrn","","","W3E5auU6yrn"
"0699-8333-3338","Informatica Big Data Management","b1dd2def-4f96-41c3-9e2d-1837a11216e5","aj2unw04iokvt8qfnv02nq485","2019-07-05","aj2unw04iokvt8qfnv02nq485","Public","","","V5TTLRFA4jU","","","V5TTLRFA4jU"
"0699-8333-3338","Informatica Big Data Management","e1c7914f-2552-4184-8394-dc2348458309","dd78l7yoaveyrb70mmdn80lxl","2019-07-05","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","V5TTLRFA4jU","","","V5TTLRFA4jU"
"0699-8333-3338","Informatica Big Data Management","c7cfaf5d-be97-48f4-8722-67ed54b672cb","btusblrp1k2191podtjrzj8wb","2019-07-05","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","V5TTLRFA4jU","","","V5TTLRFA4jU"
"0701-4307-8640","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2017-10-11","aiuhmjnu9qqdkztzj54s7nh15","Public","","","PSyHG2kQHGe","","","fcwNjTM4v8f"
"0720-1644-8848","Informatica Remote Access Jump Server","5e3e9ffe-28b6-44ad-bd53-16264f48e170","5kv1mgs988nznne08lyv2y99s","2019-12-28","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","6rrhatwXua","","","6rrhatwXua"
"0720-1644-8848","Informatica Big Data Management","7e3f3999-bc98-4a05-ae72-5e579f0d8646","7h2gu5zca6q4lrf0gb9ibm53a","2019-12-28","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","6rrhatwXua","","","6rrhatwXua"
"0720-1644-8848","Informatica Big Data Management","c7cfaf5d-be97-48f4-8722-67ed54b672cb","btusblrp1k2191podtjrzj8wb","2018-10-21","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","6rrhatwXua","","","6rrhatwXua"
"0720-1644-8848","Informatica Big Data Management","e1c7914f-2552-4184-8394-dc2348458309","dd78l7yoaveyrb70mmdn80lxl","2018-10-21","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","6rrhatwXua","","","6rrhatwXua"
"0735-9637-1268","Informatica Big Data Management (BYOL)","cd43828b-511e-4d5c-a443-a0b03569a334","c5h4rsrjctqqjg1udtyxxekac","2018-03-07","c5h4rsrjctqqjg1udtyxxekac","Public","","","gukDgMEaFtA","","","gukDgMEaFtA"
"0736-1301-1917","Informatica Enterprise Data Catalog","29fbb919-4f8a-4af7-9e46-ba061ade5d5d","2hh82o246wij4w0fcz9f5h9wd","2019-08-13","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","VPDAsrDvCvg","","","2znorTfd8n2"
"0736-1301-1917","Informatica Hadoop-Cluster Image for EDC","85c0aa97-5554-4147-9eb0-94303afb4ac6","7x2ci0we5b2vikhvg2iwjy0na","2019-08-13","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","VPDAsrDvCvg","","","2znorTfd8n2"
"0736-1301-1917","Informatica Remote Access Jump Server","52a175fa-cae4-42ef-88df-3d113b71d4e7","4w3y90hx6tdbfy7xvv2vim5t3","2019-08-13","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","VPDAsrDvCvg","","","2znorTfd8n2"
"0752-1372-3244","Informatica Intelligent Cloud Services ETL for Amazon PAYG","cf673aed-799a-4df2-a9bc-546e97127088","ca1ah6au715l3h594zaw0hnd4","2019-04-08","ca1ah6au715l3h594zaw0hnd4","Public","","","aqZTKpayDXN","","","aqZTKpayDXN"
"0795-1920-2853","Informatica Data Engineering Quality - Rhel","583523a0-997c-461e-ac04-5fcf86de5427","57zudxhhivcqrwzgnr6g02qsn","2020-07-01","offer-azpda2b4e62du","Public","Informatica Data Engineering Quality","7425b936-0920-4efa-9494-4f5901f6063d","9cz19D6RHWf","","","9cz19D6RHWf"
"0795-1920-2853","Informatica Data Engineering Quality - Bastion","17f1bf15-0fc0-48c6-b424-928788f0efdf","1f15rhubh8nx6evv3hnejzkyn","2020-07-01","offer-azpda2b4e62du","Public","Informatica Data Engineering Quality","7425b936-0920-4efa-9494-4f5901f6063d","9cz19D6RHWf","","","9cz19D6RHWf"
"0795-1920-2853","Informatica Enterprise Data Catalog - Rhel","f14bcb8d-1ceb-4d05-b2b6-07d944d1f708","ea9rhy6qshwsphjkp39gwbmko","2020-07-28","offer-qaseju72rnfoe","Public","Informatica Enterprise Data Catalog","dbbc4c44-2535-4eeb-a670-51110ee604a1","9cz19D6RHWf","","","9cz19D6RHWf"
"0795-1920-2853","Informatica Enterprise Data Catalog - Bastion","dcf7c1e2-b242-40b7-8b3d-0660f1e3b8d8","d2y1srilp9bt0hny7jwuveeoo","2020-07-28","offer-qaseju72rnfoe","Public","Informatica Enterprise Data Catalog","dbbc4c44-2535-4eeb-a670-51110ee604a1","9cz19D6RHWf","","","9cz19D6RHWf"
"0797-6720-8767","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2018-06-28","9jm3n4pl2h59tpnsrilkg190w","Public","","","J1yUBmDVAe4","","","J1yUBmDVAe4"
"0886-1896-7220","Informatica Intelligent Cloud Services for Amazon S3 (Windows)","7b517034-1b8c-421e-95f1-342aa32e3f71","7atqwpehdvbkluv3ixp4u8fox","2017-11-05","7atqwpehdvbkluv3ixp4u8fox","Public","","","6RSBwpnm3MY","","","6RSBwpnm3MY"
"0890-4283-8731","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2020-03-09","9jm3n4pl2h59tpnsrilkg190w","Public","","","WfGYd3zk57t","","","aoxdkxosaJT"
"0918-3888-7102","Informatica PowerCenter For Windows (BYOL)","73eb10f0-ef93-494a-bff4-de78cbe56fcb","6v1zb9yrtsigaykmxgr2y7557","2020-04-08","6v1zb9yrtsigaykmxgr2y7557","Public","","","hgLonhaqXYV","","","UJFTSFcP47G"
"0918-3888-7102","Informatica PowerCenter For Windows (PAYG)","726f8e47-3948-42f5-aa00-52b4b04ed02f","6rw8j5r6act8h2gebd9t58tgv","2020-04-08","6rw8j5r6act8h2gebd9t58tgv","Public","","","hgLonhaqXYV","","","UJFTSFcP47G"
"0925-2309-8975","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2018-04-17","9jm3n4pl2h59tpnsrilkg190w","Public","","","7c1WiTLbbJP","","","7c1WiTLbbJP"
"0946-1781-6090","Informatica Data Quality For Windows (BYOL)","56aa4bec-8379-4f76-9e08-f99c6b7d57e9","54pi6dirauiqk20ougnfis25l","2017-03-02","54pi6dirauiqk20ougnfis25l","Public","","","APvTBL1NrTM","","","APvTBL1NrTM"
"1018-3341-4070","Informatica Data Management as a Service for Amazon Web Services","1f0b9557-84e4-4bcb-acc2-aa5be6e98f83","1u5zklci5o5f4oglizbnsyt1f","2020-06-08","1u5zklci5o5f4oglizbnsyt1f","Public","","","d2RA88AhPQu","","","8HGXmE9AQ6Q"
"1047-7961-1876","Informatica Hadoop-Cluster Image for EDC","85c0aa97-5554-4147-9eb0-94303afb4ac6","7x2ci0we5b2vikhvg2iwjy0na","2019-07-12","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","7x67coGPQBG","","","7x67coGPQBG"
"1047-7961-1876","Informatica Remote Access Jump Server","52a175fa-cae4-42ef-88df-3d113b71d4e7","4w3y90hx6tdbfy7xvv2vim5t3","2019-07-12","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","7x67coGPQBG","","","7x67coGPQBG"
"1047-7961-1876","Informatica Enterprise Data Catalog","29fbb919-4f8a-4af7-9e46-ba061ade5d5d","2hh82o246wij4w0fcz9f5h9wd","2019-07-12","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","7x67coGPQBG","","","7x67coGPQBG"
"1064-3083-0294","Informatica Big Data Management","c7cfaf5d-be97-48f4-8722-67ed54b672cb","btusblrp1k2191podtjrzj8wb","2018-06-14","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","eLeEPsdbi2X","","","a5U22v3vEoD"
"1064-3083-0294","Informatica Big Data Management","e1c7914f-2552-4184-8394-dc2348458309","dd78l7yoaveyrb70mmdn80lxl","2018-06-14","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","eLeEPsdbi2X","","","a5U22v3vEoD"
"1064-3083-0294","Informatica Data Quality For RHEL (BYOL)","b788a592-68c3-49f1-a73f-cebb8908f2e6","av5vh3shzny6l5b8xrh9a9y3q","2018-06-11","av5vh3shzny6l5b8xrh9a9y3q","Public","","","eLeEPsdbi2X","","","a5U22v3vEoD"
"1068-5863-4043","Informatica Big Data Management","b1dd2def-4f96-41c3-9e2d-1837a11216e5","aj2unw04iokvt8qfnv02nq485","2020-07-06","aj2unw04iokvt8qfnv02nq485","Public","","","dJaPTNtE6MP","","","dJaPTNtE6MP"
"1076-5881-1397","Informatica Big Data Management","c7cfaf5d-be97-48f4-8722-67ed54b672cb","btusblrp1k2191podtjrzj8wb","2018-09-14","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","KgR3FNg2PcX","","","GyXcQMEujGW"
"1076-5881-1397","Informatica Big Data Management","e1c7914f-2552-4184-8394-dc2348458309","dd78l7yoaveyrb70mmdn80lxl","2018-09-14","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","KgR3FNg2PcX","","","GyXcQMEujGW"
"1080-9361-2648","Informatica Big Data Management","c7cfaf5d-be97-48f4-8722-67ed54b672cb","btusblrp1k2191podtjrzj8wb","2019-02-26","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","6qMBJaJTSQS","","","6qMBJaJTSQS"
"1080-9361-2648","Informatica Big Data Management","e1c7914f-2552-4184-8394-dc2348458309","dd78l7yoaveyrb70mmdn80lxl","2019-02-26","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","6qMBJaJTSQS","","","6qMBJaJTSQS"
"1103-2594-5637","Informatica Intelligent Cloud Services for Amazon Redshift (Linux)","ef440c28-5103-44dd-a41c-5cbba026ef75","e5xzlw84zmzlcp8r4c9r1g2ut","2016-08-15","e5xzlw84zmzlcp8r4c9r1g2ut","Public","","","M2ayTjtj5pz","","","M2ayTjtj5pz"
"1103-6876-7400","Informatica Hadoop-Cluster Image for EDC","85c0aa97-5554-4147-9eb0-94303afb4ac6","7x2ci0we5b2vikhvg2iwjy0na","2019-10-22","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","Js3G3GEbVzv","","","Js3G3GEbVzv"
"1103-6876-7400","Informatica Remote Access Jump Server","52a175fa-cae4-42ef-88df-3d113b71d4e7","4w3y90hx6tdbfy7xvv2vim5t3","2019-10-22","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","Js3G3GEbVzv","","","Js3G3GEbVzv"
"1103-6876-7400","Informatica Enterprise Data Catalog","29fbb919-4f8a-4af7-9e46-ba061ade5d5d","2hh82o246wij4w0fcz9f5h9wd","2019-10-22","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","Js3G3GEbVzv","","","Js3G3GEbVzv"
"1140-2276-9965","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2019-11-20","aiuhmjnu9qqdkztzj54s7nh15","Public","","","LShhYvSjsF7","","","LShhYvSjsF7"
"1154-6895-3277","Informatica Enterprise Data Catalog - Bastion","dcf7c1e2-b242-40b7-8b3d-0660f1e3b8d8","d2y1srilp9bt0hny7jwuveeoo","2020-05-11","offer-qaseju72rnfoe","Public","Informatica Enterprise Data Catalog","dbbc4c44-2535-4eeb-a670-51110ee604a1","88t7i92g3e","","","Q91pU5urSE"
"1154-6895-3277","Informatica Enterprise Data Catalog - Rhel","f14bcb8d-1ceb-4d05-b2b6-07d944d1f708","ea9rhy6qshwsphjkp39gwbmko","2020-05-11","offer-qaseju72rnfoe","Public","Informatica Enterprise Data Catalog","dbbc4c44-2535-4eeb-a670-51110ee604a1","88t7i92g3e","","","Q91pU5urSE"
"1155-3535-6405","Informatica Enterprise Data Catalog","29fbb919-4f8a-4af7-9e46-ba061ade5d5d","2hh82o246wij4w0fcz9f5h9wd","2019-10-21","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","adtyuhh3aXz","","","adtyuhh3aXz"
"1155-3535-6405","Informatica Hadoop-Cluster Image for EDC","85c0aa97-5554-4147-9eb0-94303afb4ac6","7x2ci0we5b2vikhvg2iwjy0na","2019-10-21","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","adtyuhh3aXz","","","adtyuhh3aXz"
"1155-3535-6405","Informatica Remote Access Jump Server","52a175fa-cae4-42ef-88df-3d113b71d4e7","4w3y90hx6tdbfy7xvv2vim5t3","2019-10-21","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","adtyuhh3aXz","","","adtyuhh3aXz"
"1166-7298-4941","Informatica Enterprise Data Catalog - Rhel","f14bcb8d-1ceb-4d05-b2b6-07d944d1f708","ea9rhy6qshwsphjkp39gwbmko","2020-10-27","offer-qaseju72rnfoe","Public","Informatica Enterprise Data Catalog","dbbc4c44-2535-4eeb-a670-51110ee604a1","YGdQnxY4gWG","","","YGdQnxY4gWG"
"1166-7298-4941","Informatica Enterprise Data Catalog - Bastion","dcf7c1e2-b242-40b7-8b3d-0660f1e3b8d8","d2y1srilp9bt0hny7jwuveeoo","2020-10-27","offer-qaseju72rnfoe","Public","Informatica Enterprise Data Catalog","dbbc4c44-2535-4eeb-a670-51110ee604a1","YGdQnxY4gWG","","","YGdQnxY4gWG"
"1174-0701-3373","Informatica Big Data Management","7e3f3999-bc98-4a05-ae72-5e579f0d8646","7h2gu5zca6q4lrf0gb9ibm53a","2020-01-17","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","2k6SVQosqSZ","","","2k6SVQosqSZ"
"1174-0701-3373","Informatica Remote Access Jump Server","5e3e9ffe-28b6-44ad-bd53-16264f48e170","5kv1mgs988nznne08lyv2y99s","2020-01-17","offer-dvsouy6jk5t72","Public","Informatica Big Data Management","4459c86f-974a-49d6-a7c2-e39a609b8752","2k6SVQosqSZ","","","2k6SVQosqSZ"
"1188-3187-5073","Informatica Enterprise Data Preparation - Rhel","0d8414db-8cfc-42b4-93e3-782c95eab620","st11c9o2fkzh4mtm7txm79k0","2020-10-16","offer-4j6oolr3mhkue","Public","Informatica Enterprise Data Preparation","0afc7704-c1c0-4304-82b6-7666e0bc8c75","2sx6AJV8DP","","","jctzjVE6wjf"
"1188-3187-5073","Informatica Enterprise Data Preparation -Bastion","92fae392-02a2-4ef4-8c92-9514b4382a9a","8p98mkhe5k1e2ibbb1617eqvu","2020-10-16","offer-4j6oolr3mhkue","Public","Informatica Enterprise Data Preparation","0afc7704-c1c0-4304-82b6-7666e0bc8c75","2sx6AJV8DP","","","jctzjVE6wjf"
"1215-4056-8984","Informatica PowerCenter For Windows (PAYG)","726f8e47-3948-42f5-aa00-52b4b04ed02f","6rw8j5r6act8h2gebd9t58tgv","2018-05-04","6rw8j5r6act8h2gebd9t58tgv","Public","","","pZU3t1wfPr","","","pZU3t1wfPr"
"1216-8718-0728","Informatica Big Data Management","b1dd2def-4f96-41c3-9e2d-1837a11216e5","aj2unw04iokvt8qfnv02nq485","2018-12-07","aj2unw04iokvt8qfnv02nq485","Public","","","265AhHFm1Zz","","","265AhHFm1Zz"
"1234-2175-3002","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2018-04-12","aiuhmjnu9qqdkztzj54s7nh15","Public","","","EJZaRKTShHn","","","EJZaRKTShHn"
"1239-0651-6738","Informatica PowerCenter For Windows (BYOL)","73eb10f0-ef93-494a-bff4-de78cbe56fcb","6v1zb9yrtsigaykmxgr2y7557","2018-04-11","6v1zb9yrtsigaykmxgr2y7557","Public","","","R6Smrj4Gd1K","","","d3Gn8rMNUHp"
"1239-0651-6738","Informatica Big Data Management","e1c7914f-2552-4184-8394-dc2348458309","dd78l7yoaveyrb70mmdn80lxl","2018-07-16","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","R6Smrj4Gd1K","","","d3Gn8rMNUHp"
"1239-0651-6738","Informatica PowerCenter For Windows (PAYG)","726f8e47-3948-42f5-aa00-52b4b04ed02f","6rw8j5r6act8h2gebd9t58tgv","2018-04-09","6rw8j5r6act8h2gebd9t58tgv","Public","","","R6Smrj4Gd1K","","","d3Gn8rMNUHp"
"1239-0651-6738","Informatica Big Data Management","c7cfaf5d-be97-48f4-8722-67ed54b672cb","btusblrp1k2191podtjrzj8wb","2018-07-16","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","R6Smrj4Gd1K","","","d3Gn8rMNUHp"
"1247-0041-1416","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2018-05-29","aiuhmjnu9qqdkztzj54s7nh15","Public","","","AQmYQBGxdH4","","","AQmYQBGxdH4"
"1247-0041-1416","Informatica PowerCenter For Windows (BYOL)","73eb10f0-ef93-494a-bff4-de78cbe56fcb","6v1zb9yrtsigaykmxgr2y7557","2018-05-29","6v1zb9yrtsigaykmxgr2y7557","Public","","","AQmYQBGxdH4","","","AQmYQBGxdH4"
"1253-0877-9162","Informatica Big Data Management","b1dd2def-4f96-41c3-9e2d-1837a11216e5","aj2unw04iokvt8qfnv02nq485","2019-01-22","aj2unw04iokvt8qfnv02nq485","Public","","","hf5cmQ9bp3","","","Q6EhZTDshyE"
"1257-3787-0335","Informatica Data Quality For RHEL (BYOL)","b788a592-68c3-49f1-a73f-cebb8908f2e6","av5vh3shzny6l5b8xrh9a9y3q","2018-11-05","av5vh3shzny6l5b8xrh9a9y3q","Public","","","gXVwDE482Wn","","","JWU2RWjA9As"
"1257-3787-0335","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2018-10-18","aiuhmjnu9qqdkztzj54s7nh15","Public","","","gXVwDE482Wn","","","JWU2RWjA9As"
"1276-2019-9269","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2017-01-25","aiuhmjnu9qqdkztzj54s7nh15","Public","","","aFzZKx3aebM","","","aFzZKx3aebM"
"1278-3436-4050","Informatica Intelligent Cloud Services ETL for Amazon PAYG","cf673aed-799a-4df2-a9bc-546e97127088","ca1ah6au715l3h594zaw0hnd4","2018-06-15","ca1ah6au715l3h594zaw0hnd4","Public","","","TaEYmnGxDdp","","","TaEYmnGxDdp"
"1282-8864-6639","Informatica Intelligent Cloud Services ETL for Amazon PAYG","cf673aed-799a-4df2-a9bc-546e97127088","ca1ah6au715l3h594zaw0hnd4","2018-07-17","ca1ah6au715l3h594zaw0hnd4","Public","","","2yZ1uMvJssr","","","G7CSgus8TfG"
"1282-8864-6639","Informatica Data Management as a Service for Amazon Web Services","1f0b9557-84e4-4bcb-acc2-aa5be6e98f83","1u5zklci5o5f4oglizbnsyt1f","2019-09-17","1u5zklci5o5f4oglizbnsyt1f","Public","","","2yZ1uMvJssr","","","G7CSgus8TfG"
"1287-2017-3870","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2019-06-11","aiuhmjnu9qqdkztzj54s7nh15","Public","","","R6Smrj4Gd1K","","","CPdLeYtSWFr"
"1290-8473-7846","Informatica PowerCenter For Windows (PAYG)","726f8e47-3948-42f5-aa00-52b4b04ed02f","6rw8j5r6act8h2gebd9t58tgv","2020-11-03","6rw8j5r6act8h2gebd9t58tgv","Public","","","XVBUYS8oFbV","","","XVBUYS8oFbV"
"1309-5933-7142","Informatica Intelligent Cloud Services for Amazon Redshift (Windows)","0a71e91c-6e27-4a10-bef5-4fab2e62077f","m9eja37p2i36km8s4q7gnofz","2016-10-17","m9eja37p2i36km8s4q7gnofz","Public","","","RU7AWm1xHef","","","ZBgHNHMuh2o"
"1346-0091-1884","Informatica Big Data Management","e1c7914f-2552-4184-8394-dc2348458309","dd78l7yoaveyrb70mmdn80lxl","2019-06-04","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","SjjErZj1oyu","","","6tf7Pnttjhe"
"1346-0091-1884","Informatica Big Data Management","c7cfaf5d-be97-48f4-8722-67ed54b672cb","btusblrp1k2191podtjrzj8wb","2019-06-04","offer-zsibznfxcdstu","Public","Informatica Big Data Management","73cfd3db-c109-45dc-acd9-88a914ba3b3b","SjjErZj1oyu","","","6tf7Pnttjhe"
"1370-6275-8254","Informatica Hadoop-Cluster Image for EDC","85c0aa97-5554-4147-9eb0-94303afb4ac6","7x2ci0we5b2vikhvg2iwjy0na","2019-08-09","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","gnR4LB5HV21","","","VyQxCzZ39BZ"
"1370-6275-8254","Informatica Enterprise Data Preparation - Rhel","0d8414db-8cfc-42b4-93e3-782c95eab620","st11c9o2fkzh4mtm7txm79k0","2020-04-10","offer-4j6oolr3mhkue","Public","Informatica Enterprise Data Preparation","0afc7704-c1c0-4304-82b6-7666e0bc8c75","gnR4LB5HV21","","","VyQxCzZ39BZ"
"1370-6275-8254","Informatica Data Engineering Integration - Bastion","a7e3b4dd-4c4c-4942-8049-e17435079a0f","9xtjluufbuozsudvpqec7e8lr","2020-09-11","offer-jwq2frbmgo5zw","Public","Informatica Data Engineering Integration","094affe0-5fcb-4b32-8022-de8edcb1c464","gnR4LB5HV21","","","VyQxCzZ39BZ"
"1370-6275-8254","Informatica Data Engineering Integration - Rhel","f180f4ab-37b7-432e-a915-7ec9eedf1792","eapp2z03aqatritnmgwgwypw2","2020-09-11","offer-jwq2frbmgo5zw","Public","Informatica Data Engineering Integration","094affe0-5fcb-4b32-8022-de8edcb1c464","gnR4LB5HV21","","","VyQxCzZ39BZ"
"1370-6275-8254","Informatica Enterprise Data Preparation -Bastion","92fae392-02a2-4ef4-8c92-9514b4382a9a","8p98mkhe5k1e2ibbb1617eqvu","2020-04-10","offer-4j6oolr3mhkue","Public","Informatica Enterprise Data Preparation","0afc7704-c1c0-4304-82b6-7666e0bc8c75","gnR4LB5HV21","","","VyQxCzZ39BZ"
"1370-6275-8254","Informatica Enterprise Data Catalog","29fbb919-4f8a-4af7-9e46-ba061ade5d5d","2hh82o246wij4w0fcz9f5h9wd","2019-08-09","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","gnR4LB5HV21","","","VyQxCzZ39BZ"
"1370-6275-8254","Informatica Data Quality For RHEL (BYOL)","b788a592-68c3-49f1-a73f-cebb8908f2e6","av5vh3shzny6l5b8xrh9a9y3q","2020-02-13","av5vh3shzny6l5b8xrh9a9y3q","Public","","","gnR4LB5HV21","","","VyQxCzZ39BZ"
"1370-6275-8254","Informatica Enterprise Data Catalog - Bastion","dcf7c1e2-b242-40b7-8b3d-0660f1e3b8d8","d2y1srilp9bt0hny7jwuveeoo","2020-03-25","offer-qaseju72rnfoe","Public","Informatica Enterprise Data Catalog","dbbc4c44-2535-4eeb-a670-51110ee604a1","gnR4LB5HV21","","","VyQxCzZ39BZ"
"1370-6275-8254","Informatica Enterprise Data Catalog - Rhel","f14bcb8d-1ceb-4d05-b2b6-07d944d1f708","ea9rhy6qshwsphjkp39gwbmko","2020-03-25","offer-qaseju72rnfoe","Public","Informatica Enterprise Data Catalog","dbbc4c44-2535-4eeb-a670-51110ee604a1","gnR4LB5HV21","","","VyQxCzZ39BZ"
"1370-6275-8254","Informatica Remote Access Jump Server","52a175fa-cae4-42ef-88df-3d113b71d4e7","4w3y90hx6tdbfy7xvv2vim5t3","2019-08-09","offer-jsjjs4luc47dy","Public","Informatica Enterprise Data Catalog","fe64a6a9-7cda-4635-92ed-18d8955d2871","gnR4LB5HV21","","","VyQxCzZ39BZ"
"1373-6033-4857","Informatica Data Quality For RHEL (BYOL)","b788a592-68c3-49f1-a73f-cebb8908f2e6","av5vh3shzny6l5b8xrh9a9y3q","2018-05-08","av5vh3shzny6l5b8xrh9a9y3q","Public","","","UgeTBZwCp79","","","eb8ZTQJWnrE"
"1373-6033-4857","Informatica Intelligent Cloud Services for Amazon RDS (Windows)","ea5b0496-a0a5-4fc6-afab-4f9bc2fc5702","dvh8pklkuu3yo1wk8kjqgenlu","2017-08-08","dvh8pklkuu3yo1wk8kjqgenlu","Public","","","UgeTBZwCp79","","","eb8ZTQJWnrE"
"1391-1321-0028","Informatica PowerCenter For Red Hat Linux (PAYG)","a1394219-fced-4a9c-87b9-b525ab7793f0","9jm3n4pl2h59tpnsrilkg190w","2018-07-05","9jm3n4pl2h59tpnsrilkg190w","Public","","","aLk7xpexYnu","","","hUUTEzDUwXY"
"1398-5262-5552","Informatica PowerCenter For Red Hat Linux (BYOL)","b1c14762-8f3f-41df-ae2c-91adee508cf9","aiuhmjnu9qqdkztzj54s7nh15","2019-07-19","aiuhmjnu9qqdkztzj54s7nh15","Public","","","eQmZEo8LRWd","","","GQeuLw5qDkk"
"1434-8842-7804","Informatica Big Data Management (BYOL)","cd43828b-511e-4d5c-a443-a0b03569a334","c5h4rsrjctqqjg1udtyxxekac","2018-03-21","c5h4rsrjctqqjg1udtyxxekac","Public","","","79eo9FsWrtx","","","79eo9FsWrtx"
